Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
12775,Curious George,PS2,Namco,N/A,N/A,N/A,N/A,01st Feb 06,N/A,Action
12776,Fire Pro Wrestling World,PS4,Spike Chunsoft,N/A,N/A,N/A,N/A,28th Aug 18,12th Sep 18,Fighting
12777,Conduit 2,Wii,Sega,N/A,6.3,N/A,N/A,19th Apr 11,N/A,Shooter
12778,Fate/Extella Link,PS4,Xseed Games,N/A,N/A,N/A,N/A,19th Feb 19,30th Dec 18,Action
12779,Zathura,PS2,2K Games,N/A,N/A,N/A,N/A,02nd Nov 05,N/A,Adventure
12780,Medarot DS: Kabuto / Kuwagata Ver.,DS,Rocket Company,N/A,N/A,N/A,N/A,27th May 10,N/A,Role-Playing
12781,Vampyr,XOne,Focus Home Interactive,N/A,N/A,N/A,N/A,05th Jun 18,08th Feb 18,Role-Playing
12782,Batman: A Telltale Game Series,NS,Telltale Games,N/A,N/A,N/A,N/A,14th Nov 17,05th Jan 18,Adventure
12783,Football Manager Classic 2014,PSV,Sega,N/A,5.8,N/A,N/A,11th Apr 14,21st Mar 18,Sports
12784,The Walking Dead - The Telltale Series: A New Frontier,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,28th Feb 17,N/A,Adventure
12785,Approaching Blocks,PC,Dymchick1,N/A,N/A,N/A,0.12m,04th Jun 16,17th Apr 19,Puzzle
12786,Kamen Rider: Climax Heroes OOO,PSP,Namco Bandai,N/A,N/A,N/A,N/A,02nd Dec 10,N/A,Fighting
12787,"Snipperclips Plus: Cut It Out, Together!",NS,Nintendo,N/A,8.2,8.5,N/A,03rd Mar 17,31st Mar 18,Puzzle
12788,Love Live! School Idol Paradise,PSV,Kadokawa Games,N/A,N/A,N/A,N/A,28th Aug 14,15th Nov 18,Music
12789,Ben and Ed,PC,Sluggerfly,N/A,N/A,N/A,0.12m,08th Dec 15,17th Apr 19,Platform
12790,Skulls of the Shogun,PC,17-Bit,N/A,N/A,N/A,0.12m,30th Jan 13,07th Apr 18,Strategy
12791,Multimirror,PC,Cleverweek,N/A,N/A,N/A,0.12m,15th Nov 16,17th Apr 19,Puzzle
12792,Nascar Unleashed,X360,Activision,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Racing
12793,NASCAR Heat 2,XOne,704Games,N/A,N/A,N/A,N/A,12th Sep 17,25th Jun 18,Racing
12794,Injustice 2,PC,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,0.12m,01st Dec 17,17th Apr 19,Fighting
12795,Cel Damage,XB,Electronic Arts,N/A,5.7,N/A,N/A,14th Nov 01,N/A,Racing
12796,Shrek: Forever After,X360,Activision,N/A,N/A,N/A,N/A,18th May 10,N/A,Platform
12797,Lovely Lisa,DS,Tomy Corporation,N/A,N/A,N/A,N/A,20th Oct 08,N/A,Simulation
12798,SSX 3,GBA,EA Sports BIG,N/A,N/A,N/A,N/A,11th Nov 03,N/A,Sports
12799,Overlord: Raising Hell,PS3,Codemasters,N/A,N/A,N/A,N/A,24th Jun 08,N/A,Adventure
12800,Deadliest Catch: Sea of Chaos,Wii,Crave Entertainment,N/A,N/A,N/A,N/A,29th Nov 10,N/A,Sports
12801,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,Namco Bandai,N/A,N/A,N/A,N/A,07th Jun 07,N/A,Misc
12802,My Farm Around the World,DS,THQ,N/A,N/A,N/A,N/A,11th May 09,N/A,Simulation
12803,The God of War Trilogy,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,16th Apr 10,N/A,Action
12804,Tokyo New World Record: Operation Abyss,PSV,NIS America,N/A,N/A,N/A,N/A,09th Jun 15,15th Nov 18,Role-Playing
12805,Geometry Wars: Galaxies,Wii,Sierra Entertainment,N/A,8.0,N/A,N/A,20th Nov 07,N/A,Shooter
12806,Transformers: War for Cybertron -- Decepticons,DS,Activision,N/A,N/A,N/A,N/A,22nd Jun 10,N/A,Action
12807,Cabela's Dangerous Hunts 2011,DS,Activision,N/A,N/A,N/A,N/A,19th Oct 10,N/A,Sports
12808,Lunar: Dragon Song    Read the review,DS,Ubisoft,6.1,5.9,N/A,N/A,27th Sep 05,N/A,Role-Playing
12809,Life is Strange    Read the review,XOne,Square Enix,8.3,N/A,N/A,N/A,19th Jan 16,07th Jan 18,Adventure
12810,Breakdown,XB,Namco,N/A,N/A,N/A,N/A,16th Mar 04,N/A,Adventure
12811,Rush,PSP,Midway Games,N/A,N/A,N/A,N/A,30th Oct 06,N/A,Racing
12812,Ecco the Dolphin,GEN,Sega,N/A,N/A,N/A,N/A,29th Jul 93,N/A,Adventure
12813,Solitaire & Mahjong,Wii,Crave Entertainment,N/A,N/A,N/A,N/A,17th Feb 09,N/A,Puzzle
12814,Looney Tunes: Sheep Raider,PS,Infogrames,N/A,N/A,N/A,N/A,27th Sep 01,N/A,Platform
12815,"Sumikko Gurashi: Koko, Dokonan Desu?",3DS,Nippon Columbia,N/A,N/A,N/A,N/A,20th Jul 17,03rd Jul 18,Puzzle
12816,SD Gundam G Generation Genesis,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,22nd Nov 16,16th Jan 18,Strategy
12817,Dynasty Warriors 8: Xtreme Legends,PSV,Tecmo Koei,N/A,N/A,N/A,N/A,25th Mar 14,N/A,Misc
12818,Harvest Moon 2 GBC,GB,Natsume,N/A,N/A,N/A,N/A,11th Sep 00,N/A,Simulation
12819,Backyard Baseball '10,DS,Atari,N/A,N/A,N/A,N/A,31st Mar 09,N/A,Sports
12820,X2: Wolverine's Revenge,GC,Activision,N/A,6.0,N/A,N/A,14th Apr 03,N/A,Action
12821,SkyDrift,PC,HandyGames,N/A,N/A,N/A,0.12m,21st Nov 11,17th Apr 19,Racing
12822,Godzilla Unleashed: Double Smash,DS,Atari,N/A,N/A,N/A,N/A,20th Nov 07,N/A,Action
12823,DiRT 2,DS,Codemasters,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Racing
12824,The Growth Journey,PC,Cleverweek,N/A,N/A,N/A,0.12m,07th Jan 16,17th Apr 19,Action-Adventure
12825,Kamen Rider: Climax Heroes Fourze,Wii,Bandai,N/A,N/A,N/A,N/A,01st Dec 11,N/A,Fighting
12826,Backyard Sports Football: Rookie Rush,Wii,Atari,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Sports
12827,Backyard Sports Football: Rookie Rush,X360,Atari,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Sports
12828,Pro Yakyuu Famista Evolution,NS,Bandai Namco Games,N/A,N/A,N/A,N/A,02nd Aug 18,26th Aug 18,Sports
12829,Happy Feet Two,PS3,Warner Bros. Interactive,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Adventure
12830,Gallop Racer 2000,PS,Tecmo,N/A,N/A,N/A,N/A,17th Feb 00,N/A,Sports
12831,Senran Kagura Shinovi Versus,PC,Xseed Games,N/A,N/A,N/A,0.12m,01st Jul 16,17th Apr 19,Fighting
12832,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,Atari,N/A,N/A,N/A,N/A,13th Dec 05,N/A,Misc
12833,Showdown: Legends of Wrestling,XB,Acclaim Entertainment,N/A,N/A,N/A,N/A,22nd Jun 04,N/A,Fighting
12834,NPPL Championship Paintball 2009,X360,Activision,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Shooter
12835,Macross Triangle Frontier,PSP,Namco Bandai,N/A,N/A,N/A,N/A,03rd Feb 11,N/A,Action
12836,Picross 3D Round 2,3DS,Nintendo,N/A,8.6,N/A,N/A,01st Sep 16,23rd Apr 18,Puzzle
12837,Pokémon Crystal Version,3DS,Nintendo,N/A,N/A,N/A,N/A,26th Jan 18,03rd Aug 18,Role-Playing
12838,The Great Ace Attorney 2 - The Resolve of Ryuunosuke Naruhodou    Read the review,3DS,Capcom,7.0,N/A,N/A,N/A,03rd Aug 17,03rd Aug 18,Adventure
12839,Avadon: The Black Fortress,PC,Spiderweb Software,N/A,N/A,N/A,0.12m,02nd May 11,17th Apr 19,Role-Playing
12840,PBR: Out of the Chute,Wii,Crave Entertainment,N/A,N/A,N/A,N/A,28th Oct 08,N/A,Sports
12841,Street Hoops,GC,Activision,N/A,N/A,N/A,N/A,28th Nov 02,N/A,Sports
12842,DreamWorks Super Star Kartz,3DS,Activision,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Racing
12843,Atelier Annie: Alchemists of Sera Island,DS,NIS America,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Role-Playing
12844,Rush Bros.,PC,Digital Tribe Games,N/A,N/A,N/A,0.12m,24th May 13,16th Apr 19,Music
12845,LEGO Batman 2: DC Super Heroes,WiiU,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,21st May 13,15th Mar 18,Action-Adventure
12846,NBA 2K16,PC,2K Sports,N/A,N/A,N/A,N/A,29th Sep 15,28th Mar 18,Sports
12847,Greg Hastings Paintball 2,Wii,Majesco,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Shooter
12848,Fatal Frame: Maiden of Black Water,WiiU,Nintendo,N/A,N/A,5.8,N/A,22nd Oct 15,01st Jan 18,Misc
12849,Cabela's North American Adventures,PSP,Activision,N/A,N/A,N/A,N/A,14th Sep 10,N/A,Sports
12850,Earthworm Jim 3D,N64,Rockstar Games,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Platform
12851,Elite Beat Agents    Read the review,DS,Nintendo,9.0,8.4,N/A,0.12m,06th Nov 06,N/A,Misc
12852,Rocket: Robot on Wheels,N64,Ubisoft,N/A,8.3,N/A,N/A,17th Nov 99,N/A,Platform
12853,Densha De Go! 64,N64,Taito,N/A,N/A,N/A,N/A,30th Jul 99,N/A,Simulation
12854,NFL QB Club 2001,N64,Acclaim Entertainment,N/A,N/A,N/A,N/A,23rd Aug 00,N/A,Sports
12855,The Typing of the Dead,PC,Empire Interactive,N/A,N/A,N/A,0.12m,23rd Sep 01,N/A,Shooter
12856,MSR: Metropolis Street Racer,DC,Sega,N/A,8.6,N/A,0.12m,15th Jan 01,N/A,Racing
12857,Atelier Ayesha: The Alchemist of Dusk,PS3,Tecmo Koei,N/A,N/A,N/A,0.12m,05th Mar 13,02nd Jan 18,Role-Playing
12858,Dragon Quest & Final Fantasy in Itadaki Street Special,PSP,Square Enix,N/A,N/A,N/A,0.12m,25th May 06,N/A,Misc
12859,Senran Kagura Shinovi Versus,PSV,Xseed Games,N/A,N/A,N/A,0.12m,14th Oct 14,14th Oct 18,Action
12860,Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,Atlus,N/A,N/A,N/A,N/A,18th Aug 15,N/A,Role-Playing
12861,Ultima III: Exodus,All,Origin Systems,N/A,N/A,N/A,0.12m,23rd Aug 83,15th Mar 21,Role-Playing
12862,Amnesia: A Machine for Pigs,All,Frictional Games,N/A,N/A,N/A,0.12m,10th Sep 13,18th Mar 21,Adventure
12863,Star Control,All,Accolade,N/A,N/A,N/A,0.12m,01st Jul 90,18th Mar 21,Strategy
12864,WWE SmackDown vs Raw 2008,DS,THQ,N/A,N/A,N/A,N/A,13th Nov 07,N/A,Fighting
12865,Jikkyou Powerful Pro Baseball 2018,PSV,Konami,N/A,N/A,N/A,N/A,26th Apr 18,20th May 18,Sports
12866,Wolfenstein The Two Pack,XOne,Bethesda Softworks,N/A,N/A,N/A,N/A,22nd Aug 17,04th Jul 18,Shooter
12867,Samurai Warriors 4: Empires,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,15th Mar 16,N/A,Action
12868,Deca Sports Extreme,3DS,Konami,N/A,N/A,N/A,N/A,13th Sep 11,N/A,Sports
12869,College Hoops 2K6,X360,2K Sports,N/A,6.5,N/A,N/A,07th Mar 06,N/A,Sports
12870,Godzilla: Destroy All Monsters Melee,XB,Atari,N/A,N/A,N/A,N/A,16th Apr 03,N/A,Fighting
12871,Office Battle,PC,Black Lime Studio,N/A,N/A,N/A,0.12m,02nd Dec 15,16th Apr 19,Fighting
12872,The Snack World: Trejarers Gold,NS,Level 5,N/A,N/A,N/A,N/A,14th Feb 20,09th Dec 19,Role-Playing
12873,The Surge    Read the review,XOne,Focus Home Interactive,N/A,N/A,N/A,N/A,16th May 17,06th Jan 18,Action
12874,WRC: FIA World Rally Championship,X360,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,Racing
12875,Sega Soccer Slam,PS2,Sega,N/A,N/A,N/A,N/A,02nd Sep 02,N/A,Sports
12876,Wipeout 2,PS3,Activision,N/A,N/A,N/A,N/A,11th Oct 11,N/A,Misc
12877,Spider-Man: Edge of Time,3DS,Activision,N/A,5.5,N/A,N/A,04th Oct 11,N/A,Adventure
12878,Real Boxing,PC,Vivid Games S.A.,N/A,N/A,N/A,0.12m,02nd Jul 14,16th Apr 19,Simulation
12879,Dora the Explorer: Dora Saves the Mermaids,PS2,2K Play,N/A,N/A,N/A,N/A,11th Feb 08,N/A,Platform
12880,Adventure Time: Finn & Jake Investigations,PS3,Little Orbit,N/A,N/A,N/A,N/A,20th Oct 15,17th Mar 18,Action
12881,Petz Puppyz & Kittenz,DS,Ubisoft,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Misc
12882,Attack on Titan / A.O.T. Wings of Freedom,PC,Koei Tecmo,N/A,N/A,N/A,0.12m,26th Aug 16,16th Apr 19,Action
12883,Tenchu: Shadow Assassins    Read the review,PSP,Ubisoft,7.9,7.5,N/A,N/A,24th Mar 09,N/A,Action
12884,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,THQ,N/A,N/A,N/A,N/A,22nd Sep 05,N/A,Racing
12885,Lost Planet 3,X360,Capcom,N/A,N/A,N/A,N/A,27th Aug 13,31st Oct 18,Shooter
12886,If My Heart Had Wings,PC,MoeNovel,N/A,N/A,N/A,0.12m,28th Jun 13,16th Apr 19,Visual Novel
12887,Mahou Shoujo Nanoha A's Portable: The Gears of Destiny,PSP,Namco Bandai,N/A,N/A,N/A,N/A,22nd Dec 11,N/A,Fighting
12888,Academy of Champions: Soccer    Read the review,Wii,Ubisoft,5.2,7.1,N/A,N/A,03rd Nov 09,N/A,Sports
12889,The Sky Crawlers: Innocent Aces,Wii,Xseed Games,N/A,7.3,N/A,N/A,12th Jan 10,N/A,Simulation
12890,Dodge Racing: Charger vs Challenger,Wii,Zoo Games,N/A,N/A,N/A,N/A,24th Sep 09,N/A,Racing
12891,Jaws: Ultimate Predator,3DS,Majesco,N/A,4.0,N/A,N/A,01st Dec 11,N/A,Action
12892,Fate/Extra CCC,PSP,Marvelous Entertainment,N/A,N/A,N/A,N/A,28th Mar 13,15th Nov 18,Role-Playing
12893,Call of Cthulhu,PS4,Focus Home Interactive,N/A,N/A,N/A,N/A,30th Oct 18,23rd Mar 19,Role-Playing
12894,Power Gig: Rise of the SixString,X360,Unknown,N/A,3.0,N/A,N/A,19th Oct 10,N/A,Misc
12895,MTV Sports: Pure Ride,PS,THQ,N/A,N/A,N/A,N/A,30th Sep 00,N/A,Sports
12896,The Daring Game for Girls,DS,Majesco,N/A,N/A,N/A,N/A,09th Mar 10,N/A,Adventure
12897,Sonic Adventure 2,DC,Sega,N/A,8.9,N/A,N/A,18th Jun 01,N/A,Platform
12898,Burning Road,PS,Playmates,N/A,6.0,N/A,N/A,12th Nov 96,N/A,Racing
12899,nail'd,PS3,Deep Silver,N/A,N/A,N/A,N/A,30th Nov 10,N/A,Racing
12900,Mountain Sports,Wii,Activision,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Sports
12901,Danganronpa 1-2 Reload,PS4,NIS America,N/A,N/A,N/A,N/A,14th Mar 17,10th Jan 18,Adventure
12902,Slayers,SNES,Banpresto,N/A,N/A,N/A,N/A,24th Jun 94,N/A,Role-Playing
12903,IndyCar Series,PS2,Codemasters,N/A,N/A,N/A,N/A,21st May 03,N/A,Racing
12904,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,Namco Bandai,N/A,N/A,N/A,N/A,27th May 10,N/A,Strategy
12905,MAGI,PC,MoaCube,N/A,N/A,N/A,0.12m,29th May 07,16th Apr 19,Strategy
12906,Guncraft,PC,Reverb Triple XP,N/A,N/A,N/A,0.12m,10th Aug 13,16th Apr 19,Shooter
12907,Puzzle Kingdoms,Wii,Zoo Digital Publishing,N/A,N/A,N/A,N/A,12th May 09,N/A,Puzzle
12908,8BitBoy,PC,AwesomeBlade,N/A,N/A,N/A,0.12m,06th May 14,16th Apr 19,Platform
12909,Space Chimps,PS2,Brash Entertainment,N/A,N/A,N/A,N/A,15th Jul 08,N/A,Platform
12910,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,GBA,Sierra Entertainment,N/A,N/A,N/A,N/A,19th Oct 05,N/A,Misc
12911,Kidz Sports: Crazy Golf,Wii,Destineer,N/A,N/A,N/A,N/A,16th Sep 08,N/A,Sports
12912,Famicom Mini: TwinBee,GBA,Konami,N/A,N/A,N/A,N/A,21st May 04,N/A,Shooter
12913,Gladiator: Sword of Vengeance,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,05th Nov 03,N/A,Action
12914,Trials 2: Second Edition,PC,RedLynx,N/A,N/A,N/A,0.12m,01st Mar 08,16th Apr 19,Sports
12915,Dragon Ball Z: Battle of Z,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,28th Jan 14,18th Oct 18,Fighting
12916,Emily is Away Too,PC,Kyle Seeley,N/A,N/A,N/A,0.12m,26th May 17,16th Apr 19,Simulation
12917,Pinball Hall of Fame: The Williams Collection,X360,Crave Entertainment,N/A,N/A,N/A,N/A,22nd Sep 09,N/A,Misc
12918,Monster Jam: Path of Destruction,X360,Activision,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Racing
12919,Fernbus Simulator,PC,Aerosoft,N/A,N/A,N/A,0.12m,25th Aug 16,22nd Sep 18,Simulation
12920,Ultimate Card Games,GBA,Telegames,N/A,N/A,N/A,N/A,01st Jan 04,N/A,Misc
12921,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,Konami,N/A,N/A,N/A,N/A,20th Dec 01,N/A,Sports
12922,Wallace & Gromit: Curse of the Were-Rabbit,PS2,Konami,N/A,N/A,N/A,N/A,29th Sep 05,N/A,Adventure
12923,Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto,XOne,Namco Bandai Games,N/A,N/A,N/A,N/A,03rd Feb 17,25th Jun 18,Fighting
12924,Brunswick Pro Bowling,3DS,Crave Entertainment,N/A,N/A,N/A,N/A,20th Sep 11,N/A,Sports
12925,ESA Game Pack,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,10th Nov 10,N/A,Misc
12926,The Bible Game,GBA,Crave Entertainment,N/A,3.5,N/A,N/A,30th Oct 05,N/A,Misc
12927,NFL Head Coach,XB,EA Sports,N/A,N/A,N/A,N/A,20th Jun 06,N/A,Sports
12928,N++,PC,Metanet Software Inc.,N/A,N/A,N/A,0.12m,25th Aug 16,16th Apr 19,Platform
12929,Rock Band: Metal Track Pack,PS3,MTV Games,N/A,N/A,N/A,N/A,22nd Sep 09,N/A,Misc
12930,Medarot 4: Kabuto / Kuwagata Version,GB,Imagineer,N/A,N/A,N/A,N/A,23rd Mar 01,N/A,Role-Playing
12931,Pro Evolution Soccer 2016,XOne,Konami Digital Entertainment,N/A,N/A,N/A,N/A,15th Sep 15,14th Apr 18,Sports
12932,Code: Realize - Guardian of Rebirth,PSV,Aksys Games,N/A,N/A,N/A,N/A,20th Oct 15,15th Jan 18,Adventure
12933,Bleed,PC,Bootdisk Revolution,N/A,N/A,N/A,0.12m,03rd Jul 13,16th Apr 19,Action
12934,Major League Baseball 2K6,PSP,2K Sports,N/A,7.4,N/A,N/A,13th Apr 06,N/A,Sports
12935,Hacker Evolution Duality,PC,exoSyphen Studios,N/A,N/A,N/A,0.12m,15th Aug 11,12th Apr 19,Strategy
12936,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,Namco Bandai,N/A,N/A,N/A,N/A,21st Jan 10,N/A,Shooter
12937,Bloody Good Time,PC,Ubisoft,N/A,5.0,N/A,0.12m,27th Oct 10,N/A,Shooter
12938,Onimusha: Blade Warriors,PS2,Capcom,N/A,N/A,N/A,N/A,24th Mar 04,N/A,Fighting
12939,"Ed, Edd n Eddy: The Mis-Edventures",GBA,Midway Games,N/A,N/A,N/A,N/A,03rd Nov 05,N/A,Platform
12940,Skate City Heroes,Wii,Zoo Digital Publishing,N/A,N/A,N/A,N/A,24th Nov 08,N/A,Sports
12941,Disney's Extreme Skate Adventure,GC,Activision,N/A,7.4,N/A,N/A,04th Sep 03,N/A,Sports
12942,Akuji the Heartless,PS,Eidos Interactive,N/A,6.7,N/A,N/A,31st Dec 98,N/A,Platform
12943,NBA 2K2,GC,Sega,N/A,8.8,N/A,N/A,20th Mar 02,N/A,Sports
12944,Psychonauts,XB,Majesco,N/A,8.8,N/A,N/A,19th Apr 05,N/A,Platform
12945,Subnautica,PS4,Gearbox Software,N/A,N/A,N/A,N/A,04th Dec 18,16th Jul 18,Adventure
12946,Out of Reach,PC,Space Boat Studios,N/A,N/A,N/A,0.12m,13th Jul 18,10th Apr 19,Action
12947,Shufflepuck Cantina Deluxe,PC,Agharta Studio,N/A,N/A,N/A,0.12m,06th Dec 13,10th Apr 19,Sports
12948,Jeremy McGrath Supercross World,GC,Acclaim Entertainment,N/A,2.7,N/A,N/A,27th Feb 02,N/A,Racing
12949,SimAnimals Africa,Wii,Electronic Arts,N/A,5.5,N/A,N/A,27th Oct 09,N/A,Simulation
12950,God Eater 2: Rage Burst,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Feb 15,04th Jul 18,Role-Playing
12951,Uta no * Prince-Sama: All Star,PSP,Broccoli,N/A,N/A,N/A,N/A,07th Mar 13,15th Nov 18,Music
12952,HardBall 5,PS,Accolade,N/A,N/A,N/A,N/A,01st Mar 96,N/A,Sports
12953,Airborne Troops: Countdown to D-Day,PS2,Mud Duck Productions,N/A,N/A,N/A,N/A,07th Jan 05,N/A,Shooter
12954,MLB Inside Pitch 2003,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,20th May 03,N/A,Sports
12955,Disney Princess: Enchanting Storybooks,DS,THQ,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Misc
12956,Pro Evolution Soccer 2018,XOne,Konami Digital Entertainment,N/A,N/A,N/A,N/A,12th Sep 17,24th Apr 18,Sports
12957,Midnight Mysteries: The Edgar Allan Poe Conspiracy,DS,Mumbo Jumbo,N/A,N/A,N/A,N/A,21st Sep 10,N/A,Adventure
12958,Lost Magic,DS,Ubisoft,N/A,N/A,N/A,N/A,25th Apr 06,N/A,Role-Playing
12959,BlazBlue: Central Fiction,PS3,Aksys Games,N/A,N/A,N/A,N/A,01st Nov 16,25th Jan 19,Fighting
12960,Defend Your Life,PC,Alda Games,N/A,N/A,N/A,0.12m,10th Apr 15,10th Apr 19,Strategy
12961,Battle Arena Toshinden Remix,SAT,Sega,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Fighting
12962,Legends of Wrestling II,GC,Acclaim Entertainment,N/A,N/A,N/A,N/A,26th Nov 02,N/A,Fighting
12963,Dragon Ball: Origins,DS,Atari,N/A,N/A,N/A,N/A,04th Nov 08,27th Apr 18,Adventure
12964,A.C.E.: Another Century's Episode Portable,PSP,Namco Bandai,N/A,N/A,N/A,N/A,13th Jan 11,N/A,Simulation
12965,7 Days to Die,XOne,Telltale Games,N/A,N/A,N/A,N/A,28th Jun 16,31st May 18,Action
12966,Rubik's World,DS,Game Factory,N/A,N/A,N/A,N/A,28th Oct 08,N/A,Puzzle
12967,Jikkyou Powerful Pro Yakyuu 9,GC,Konami,N/A,N/A,N/A,N/A,18th Jul 02,N/A,Sports
12968,The Price is Right: Decades,Wii,Ubisoft,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Misc
12969,Raiden IV,X360,UFO Interactive,N/A,7.0,N/A,N/A,08th Sep 09,N/A,Shooter
12970,Dead Island: Riptide,PC,Deep Silver,N/A,6.2,N/A,0.12m,23rd Apr 13,15th Mar 18,Action
12971,Swiftly,PC,Cleverweek,N/A,N/A,N/A,0.12m,26th Jan 16,10th Apr 19,Platform
12972,Payday 2,NS,505 Games,N/A,5.0,N/A,N/A,27th Feb 18,08th Jan 18,Shooter
12973,Cruis'n,Wii,Midway Games,N/A,N/A,N/A,N/A,27th Nov 07,N/A,Racing
12974,Fate/hollow ataraxia,PSV,Type-Moon,N/A,N/A,N/A,N/A,27th Nov 14,15th Nov 18,Visual Novel
12975,Barbie as The Island Princess,PS2,Activision,N/A,N/A,N/A,N/A,30th Oct 07,N/A,Adventure
12976,Phantasy Star Universe,X360,Sega,N/A,6.6,N/A,N/A,25th Oct 06,N/A,Role-Playing
12977,Petz Fantasy: Moonlight Magic,DS,Ubisoft,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Simulation
12978,Battles of Prince of Persia,DS,Ubisoft,N/A,5.6,N/A,N/A,06th Dec 05,N/A,Strategy
12979,MX vs. ATV Untamed,DS,THQ,N/A,N/A,N/A,N/A,17th Dec 07,N/A,Racing
12980,Crime Killer,PS,Interplay,N/A,N/A,N/A,N/A,30th Jun 98,N/A,Racing
12981,BlazBlue: Continuum Shift EXTEND,PSV,Aksys Games,N/A,N/A,N/A,N/A,14th Feb 12,N/A,Fighting
12982,FIFA Football,PSV,EA Sports,N/A,N/A,N/A,N/A,27th Sep 11,16th Nov 18,Sports
12983,America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,PS4,Ubisoft,N/A,N/A,N/A,N/A,07th Nov 17,02nd Aug 18,Misc
12984,Backyard Wrestling 2: There Goes the Neighborhood,XB,Eidos Interactive,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Fighting
12985,Sudden Strike 4,PC,Kalypso Media,N/A,N/A,N/A,0.12m,15th Aug 17,24th Mar 18,Strategy
12986,Anodyne,PC,Analgesic Productions,N/A,N/A,N/A,0.12m,22nd Mar 13,09th Apr 19,Action-Adventure
12987,Peggle: Dual Shot,DS,PopCap Games,N/A,N/A,N/A,N/A,27th Feb 09,N/A,Puzzle
12988,DreamWorks Super Star Kartz,PS3,Activision,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Racing
12989,USA Today Crossword Challenge,DS,Destineer,N/A,N/A,N/A,N/A,30th May 08,N/A,Puzzle
12990,NPPL Championship Paintball 2009,Wii,Activision,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Shooter
12991,Marvel's Guardians of the Galaxy: The Telltale Series,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,02nd May 17,27th Jun 18,Adventure
12992,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,Angel Studios,N/A,N/A,N/A,N/A,16th Dec 94,N/A,Fighting
12993,SD Gundam G Generation-F.I.F,PS,Bandai,N/A,N/A,N/A,N/A,02nd May 01,N/A,Strategy
12994,After Hours Athletes,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Nov 11,N/A,Sports
12995,Akiba's Trip: Undead & Undressed,PC,Xseed Games,N/A,N/A,N/A,0.12m,26th May 15,09th Apr 19,Action
12996,Akin,PC,ThinkOfGames,N/A,N/A,N/A,0.12m,06th Jun 16,09th Apr 19,Puzzle
12997,Ultimate Puzzle Games: Sudoku Edition,DS,Telegames,N/A,N/A,N/A,N/A,24th Jul 07,N/A,Puzzle
12998,The Clique: Diss and Make Up,DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,25th Aug 09,N/A,Adventure
12999,The chronicles of Emerland. Solitaire.,PC,Rainbow Games,N/A,N/A,N/A,0.12m,04th Oct 13,09th Apr 19,Puzzle
