Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
2482,SingStar Abba,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,02nd Dec 08,N/A,Misc
2483,Battlefield Vietnam,PC,Electronic Arts,N/A,8.5,N/A,1.36m,16th Mar 04,N/A,Shooter
2484,Gradius,NES,Konami,N/A,N/A,N/A,N/A,01st Dec 86,N/A,Shooter
2485,Captain Toad: Treasure Tracker,WiiU,Nintendo,N/A,7.7,N/A,1.36m,05th Dec 14,04th Aug 20,Puzzle
2486,Sonic & All-Stars Racing Transformed,All,Sega,N/A,N/A,N/A,1.36m,18th Nov 12,13th Nov 20,Racing
2487,Amnesia: The Dark Descent,All,Frictional Games,N/A,N/A,N/A,1.36m,08th Sep 10,18th Mar 21,Adventure
2488,Centipede,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
2489,Gardening Mama    Read the review,DS,Majesco,5.9,6.6,N/A,N/A,31st Mar 09,N/A,Puzzle
2490,Dead to Rights,PS2,Namco,N/A,N/A,N/A,N/A,18th Nov 02,N/A,Shooter
2491,Skylanders SWAP Force,X360,Activision,N/A,N/A,N/A,N/A,13th Oct 13,20th Mar 18,Platform
2492,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Capcom,N/A,8.2,N/A,N/A,15th Feb 11,N/A,Fighting
2493,FIFA 17,PS3,Electronic Arts,N/A,N/A,N/A,N/A,27th Sep 16,28th Mar 18,Sports
2494,Metroid: Other M,Wii,Nintendo,N/A,7.7,N/A,N/A,31st Aug 10,N/A,Action
2495,Hasbro Family Game Night 2    Read the review,Wii,Electronic Arts,5.0,6.4,N/A,N/A,27th Oct 09,N/A,Misc
2496,WWE '13,PS3,THQ,N/A,N/A,N/A,N/A,30th Oct 12,12th Jan 18,Sports
2497,Dance Dance Revolution (Japan),PS,Konami,N/A,N/A,N/A,N/A,10th Apr 99,N/A,Simulation
2498,Hearts of Iron IV,PC,Paradox Interactive,N/A,N/A,N/A,1.35m,06th Jun 16,29th Nov 18,Strategy
2499,Madden NFL 98,PS,EA Sports,N/A,N/A,N/A,N/A,31st Jul 97,N/A,Sports
2500,Burnout Paradise,X360,Electronic Arts,N/A,8.9,N/A,N/A,22nd Jan 08,N/A,Racing
2501,Disney Princess: Enchanted Journey,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,30th Oct 07,N/A,Adventure
2502,Kirby Air Ride,GC,Nintendo,N/A,6.4,N/A,1.35m,13th Oct 03,N/A,Racing
2503,Resident Evil,GC,Capcom,N/A,8.9,N/A,1.35m,30th Apr 02,N/A,Action
2504,Shadow The Hedgehog,PS2,Sega,N/A,4.8,N/A,1.35m,15th Nov 05,N/A,Platform
2505,Mega Man Battle Network 4: Red Sun / Blue Moon,GBA,Capcom,N/A,N/A,N/A,1.35m,29th Jun 04,N/A,Role-Playing
2506,Kid Icarus: Uprising,3DS,Nintendo,N/A,8.0,N/A,1.35m,23rd Mar 12,05th Jan 18,Action
2507,Imperivm,Series,Strategy First,N/A,N/A,N/A,1.35m,21st Aug 02,08th Mar 21,Strategy
2508,FIFA Soccer 08,PSP,EA Sports,N/A,7.9,N/A,N/A,08th Oct 07,N/A,Sports
2509,The Simpsons: Hit & Run,XB,VU Games,N/A,N/A,N/A,N/A,16th Sep 03,N/A,Racing
2510,FIFA Soccer 09,PSP,EA Sports,N/A,8.1,N/A,N/A,14th Oct 08,N/A,Sports
2511,Watch Dogs 2,XOne,Ubisoft,N/A,N/A,N/A,N/A,15th Nov 16,N/A,Action
2512,SingStar Party,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,19th Nov 04,N/A,Misc
2513,FIFA Soccer 08,X360,EA Sports,N/A,N/A,N/A,N/A,09th Oct 07,N/A,Sports
2514,Test Drive,PS2,Atari,N/A,N/A,N/A,N/A,27th May 02,N/A,Racing
2515,Tom Clancy's Rainbow Six: Vegas 2,PS3,Ubisoft,N/A,8.2,N/A,N/A,19th Mar 08,N/A,Shooter
2516,Devil May Cry 4,X360,Capcom,N/A,8.5,N/A,N/A,05th Feb 08,N/A,Action
2517,F1 2010,PS3,Codemasters,N/A,8.0,N/A,N/A,21st Sep 10,N/A,Racing
2518,Mortal Kombat 3,GEN,Williams Entertainment,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Fighting
2519,The Legend of Zelda: Tri Force Heroes,3DS,Nintendo,N/A,7.4,N/A,1.34m,23rd Oct 15,04th Jan 18,Adventure
2520,Doom 3,XB,Activision,N/A,N/A,N/A,N/A,03rd Apr 05,N/A,Shooter
2521,The ICO & Shadow of the Colossus Collection    Read the review,PS3,Sony Computer Entertainment,9.0,9.0,N/A,N/A,27th Sep 11,N/A,Adventure
2522,Donkey Kong Jungle Beat,GC,Nintendo,N/A,7.9,N/A,N/A,14th Mar 05,N/A,Platform
2523,Need for Speed Carbon,PS2,Electronic Arts,N/A,7.7,N/A,N/A,31st Oct 06,N/A,Racing
2524,Battlefield: Bad Company,PS3,Electronic Arts,N/A,8.6,N/A,N/A,23rd Jun 08,N/A,Shooter
2525,Command & Conquer: Red Alert 2,PC,Electronic Arts,N/A,8.9,N/A,N/A,21st Oct 00,N/A,Strategy
2526,Max Payne 2: The Fall of Max Payne,PS2,Rockstar Games,N/A,6.8,N/A,N/A,02nd Dec 03,N/A,Shooter
2527,MVP Baseball 2004,PS2,Electronic Arts,N/A,N/A,N/A,N/A,09th Mar 04,N/A,Sports
2528,Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,03rd Nov 04,N/A,Platform
2529,WWE 2K18,PS4,2K Sports,N/A,N/A,N/A,N/A,17th Oct 17,N/A,Sports
2530,Crysis 2,PS3,Electronic Arts,N/A,8.8,N/A,N/A,22nd Mar 11,N/A,Shooter
2531,Saints Row IV,PS3,Deep Silver,N/A,N/A,N/A,N/A,20th Aug 13,02nd Apr 18,Action
2532,Alan Wake    Read the review,X360,Microsoft Game Studios,9.2,8.3,N/A,N/A,18th May 10,N/A,Action
2533,Homeworld,Series,Sierra Studios,N/A,N/A,N/A,1.33m,28th Sep 99,26th Jan 21,Strategy
2534,Spider-Man: The Movie,GBA,Activision,N/A,7.9,N/A,N/A,16th Apr 02,N/A,Platform
2535,WWF War Zone,N64,Acclaim Entertainment,N/A,N/A,N/A,N/A,11th Aug 98,N/A,Fighting
2536,The Sims: Bustin' Out,GBA,Electronic Arts,N/A,N/A,N/A,N/A,02nd Dec 03,N/A,Simulation
2537,Tony Hawk's Pro Skater,GB,Activision,N/A,7.1,N/A,N/A,29th Feb 00,N/A,Sports
2538,Ni no Kuni: Wrath of the White Witch,PS3,Namco Bandai Games,N/A,N/A,N/A,1.33m,22nd Jan 13,01st Jan 18,Role-Playing
2539,Tales of Xillia,PS3,Namco Bandai Games,N/A,N/A,N/A,1.33m,06th Aug 13,N/A,Role-Playing
2540,Triple Play 2001,PS,EA Sports,N/A,N/A,N/A,N/A,14th Mar 00,N/A,Sports
2541,Transistor,PC,Unknown,N/A,N/A,N/A,1.33m,01st Apr 14,20th Apr 18,Role-Playing
2542,Corvette,PS2,Global Star Software,N/A,N/A,N/A,N/A,09th Mar 04,N/A,Racing
2543,Grand Theft Auto: Chinatown Wars    Read the review,DS,Rockstar Games,9.3,9.5,9.6,N/A,17th Mar 09,N/A,Adventure
2544,Satisfactory,PC,Coffee Stain Studios,N/A,N/A,N/A,1.33m,18th Mar 19,07th Jun 19,Simulation
2545,WWE SmackDown vs Raw 2008,PS3,THQ,N/A,7.3,N/A,N/A,13th Nov 07,N/A,Fighting
2546,Skylanders Giants,X360,Activision,N/A,N/A,N/A,N/A,21st Oct 12,16th Jan 18,Misc
2547,UFC Undisputed 2010,X360,THQ,N/A,8.6,N/A,N/A,25th May 10,N/A,Fighting
2548,Fallout 76    Read the review,PS4,Bethesda Softworks,4.0,5.1,N/A,N/A,14th Nov 18,02nd Dec 18,Role-Playing
2549,Need for Speed Underground Rivals,PSP,Electronic Arts,N/A,7.6,N/A,N/A,14th Mar 05,N/A,Racing
2550,Romancing SaGa,SNES,Square,N/A,N/A,N/A,1.32m,28th Jan 92,N/A,Role-Playing
2551,Gyromite,NES,Nintendo,N/A,N/A,N/A,1.32m,18th Oct 85,N/A,Puzzle
2552,TOCA 2 Touring Car Championship,PS,Codemasters,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Racing
2553,Demon Slayer: Kimetsu no Yaiba – The Hinokami Chronicles,All,Sega,N/A,N/A,N/A,1.32m,15th Oct 21,04th Jan 22,Fighting
2554,Petz Wild Animals: Dolphinz,DS,Ubisoft,N/A,N/A,N/A,N/A,16th Oct 07,N/A,Simulation
2555,MAG: Massive Action Game    Read the review,PS3,Sony Computer Entertainment,8.1,7.4,9.5,N/A,26th Jan 10,N/A,Shooter
2556,NFL 2K3,PS2,Sega,N/A,N/A,N/A,N/A,12th Aug 02,N/A,Sports
2557,Fighting Force,PS,Eidos Interactive,N/A,N/A,N/A,N/A,31st Oct 97,N/A,Action
2558,Geometry Dash,PC,Unknown,N/A,N/A,N/A,1.32m,N/A,03rd Feb 19,Action
2559,Resident Evil 6,PC,Capcom,N/A,N/A,N/A,1.32m,22nd Mar 13,03rd Jan 19,Action
2560,Madden NFL 97,PS,EA Sports,N/A,N/A,N/A,N/A,31st Aug 96,N/A,Sports
2561,Rage,PS3,Bethesda Softworks,N/A,7.9,N/A,N/A,04th Oct 11,N/A,Shooter
2562,The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,07th Feb 14,20th Mar 18,Action-Adventure
2563,TNN Motor Sports Hardcore 4x4,PS,ASC Games,N/A,N/A,N/A,N/A,30th Nov 96,N/A,Racing
2564,FIFA 14,XOne,EA Sports,N/A,N/A,N/A,N/A,22nd Nov 13,15th Sep 18,Sports
2565,Thief,PC,Square Enix,N/A,N/A,N/A,1.31m,25th Feb 14,04th Jan 18,Action
2566,IHRA Drag Racing 2,PS2,Bethesda Softworks,N/A,N/A,N/A,N/A,09th Dec 02,N/A,Racing
2567,Lego Star Wars: The Force Awakens,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,28th Jun 16,31st Mar 18,Action-Adventure
2568,Nintendo Labo: Toy-Con 01 Variety Kit,NS,Nintendo,N/A,7.7,N/A,1.31m,20th Apr 18,19th Nov 18,Misc
2569,Tomb Raider: Anniversary,All,Eidos Interactive,N/A,N/A,N/A,1.31m,05th Jun 07,26th Oct 20,Action-Adventure
2570,Aliens: Colonial Marines,All,Sega,N/A,N/A,N/A,1.31m,12th Feb 13,13th Nov 20,Shooter
2571,Madagascar,PS2,Activision,N/A,6.4,N/A,N/A,23rd May 05,N/A,Platform
2572,Rugrats Studio Tour,PS,THQ,N/A,N/A,N/A,N/A,10th Nov 99,N/A,Adventure
2573,LEGO Batman: The Videogame    Read the review,PS3,Warner Bros. Interactive,7.5,7.2,N/A,N/A,23rd Sep 08,N/A,Adventure
2574,Pitfall II: Lost Caverns,2600,Activision,N/A,N/A,N/A,N/A,16th Sep 83,N/A,Platform
2575,[Prototype],X360,Activision,N/A,7.9,N/A,N/A,09th Jun 09,N/A,Action
2576,Turok: Evolution,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Aug 02,N/A,Shooter
2577,The Beatles: Rock Band    Read the review,X360,MTV Games,9.0,8.9,N/A,N/A,09th Sep 09,N/A,Misc
2578,EA Sports UFC 2,PS4,EA Sports,N/A,N/A,N/A,N/A,15th Mar 16,20th Apr 18,Sports
2579,Burnout 3: Takedown,XB,Electronic Arts,N/A,9.3,N/A,N/A,07th Sep 04,N/A,Racing
2580,Who's Your Daddy,PC,Unknown,N/A,N/A,N/A,1.31m,N/A,03rd Feb 19,Action
2581,Adventure,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 78,N/A,Adventure
2582,Yu-Gi-Oh! The Sacred Cards,GBA,Konami,N/A,N/A,N/A,N/A,04th Nov 03,N/A,Role-Playing
2583,NBA Live 07,PS2,EA Sports,N/A,6.3,N/A,N/A,25th Sep 06,N/A,Sports
2584,SingStar '80s,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Sep 07,03rd Dec 18,Misc
2585,LEGO Batman: The Videogame    Read the review,PSP,Warner Bros. Interactive,7.1,7.9,N/A,N/A,23rd Sep 08,N/A,Adventure
2586,Devil May Cry 3: Dante's Awakening,PS2,Capcom,N/A,8.6,N/A,1.30m,01st Mar 05,N/A,Action
2587,Final Fantasy: Crystal Chronicles,GC,Nintendo,N/A,7.7,7.5,1.30m,09th Feb 04,N/A,Role-Playing
2588,SaGa Frontier,PS,Sony Computer Entertainment,N/A,8.0,N/A,1.30m,31st Mar 98,N/A,Role-Playing
2589,Test Drive 5,PS,Accolade,N/A,N/A,N/A,N/A,30th Sep 98,N/A,Racing
2590,Xenogears,PS,Square,N/A,7.8,N/A,1.30m,20th Oct 98,N/A,Role-Playing
2591,Dragon Quest IV: Michibikareshi Monotachi,PS,Enix,N/A,N/A,N/A,1.30m,22nd Nov 01,N/A,Role-Playing
2592,Monster Hunter Freedom,PSP,Capcom,N/A,7.0,N/A,1.30m,23rd May 06,N/A,Role-Playing
2593,Romancing SaGa 3,SNES,Square,N/A,N/A,N/A,1.30m,11th Nov 95,N/A,Role-Playing
2594,Resident Evil: The Umbrella Chronicles    Read the review,Wii,Capcom,7.0,7.5,8.0,1.30m,13th Nov 07,N/A,Shooter
2595,Super Street Fighter IV: 3D Edition,3DS,Capcom,N/A,8.5,N/A,1.30m,27th Mar 11,N/A,Fighting
2596,Kingdom Hearts 3D: Dream Drop Distance,3DS,Square Enix,N/A,7.5,N/A,1.30m,31st Jul 12,05th Jan 18,Role-Playing
2597,Final Fantasy X / X-2 HD Remaster,PS3,Square Enix,N/A,N/A,N/A,1.30m,18th Mar 14,22nd Mar 19,Role-Playing
2598,Kingdom Hearts HD II.8 Final Chapter Prologue,PS4,Square Enix,N/A,7.6,N/A,1.30m,24th Jan 17,01st Jan 18,Role-Playing
2599,Dragon's Dogma,All,Capcom,N/A,N/A,N/A,1.30m,22nd May 12,11th Oct 20,Role-Playing
2600,Remember Me,All,Capcom,N/A,N/A,N/A,1.30m,03rd Jun 13,12th Oct 20,Action-Adventure
2601,Deus Ex: Invisible War,All,Eidos Interactive,N/A,N/A,N/A,1.30m,02nd Dec 03,26th Oct 20,Role-Playing
2602,We Ski,Series,Namco Bandai Games,N/A,N/A,N/A,1.30m,13th May 08,21st Nov 20,Sports
2603,Elite Dangerous: Horizons,All,Frontier Developments,N/A,N/A,N/A,1.30m,15th Dec 15,19th Jan 21,Simulation
2604,Phoenix Wright: Ace Attorney Trilogy,All,Capcom,N/A,N/A,N/A,1.30m,09th Dec 14,05th Feb 21,Adventure
2605,The Longest Journey,Series,Tri Synergy,N/A,N/A,N/A,1.30m,16th Nov 00,06th Mar 21,Adventure
2606,Assassin's Creed: Rogue,PS3,Ubisoft,N/A,N/A,N/A,N/A,11th Nov 14,14th Jan 18,Action
2607,The Escapists,PC,Team17 Software,N/A,N/A,N/A,1.30m,20th Aug 14,N/A,Action
2608,Digimon World,PS,Bandai,N/A,N/A,N/A,N/A,23rd May 00,N/A,Role-Playing
2609,Scribblenauts: Unlimited,PC,Warner Bros. Interactive Entertainment,N/A,8.8,N/A,1.30m,19th Nov 12,31st Dec 17,Puzzle
2610,High School Musical 3: Senior Year DANCE!,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Misc
2611,The Last Guardian,PS4,Sony Interactive Entertainment,N/A,7.9,N/A,N/A,06th Dec 16,04th Apr 18,Action-Adventure
2612,Deal or No Deal,Wii,Zoo Games,N/A,N/A,N/A,N/A,20th Jan 09,N/A,Misc
2613,Mega Man Battle Network 3 Blue / White Version,GBA,Capcom,N/A,N/A,N/A,N/A,24th Jun 03,N/A,Role-Playing
2614,Watch Dogs,X360,Ubisoft,N/A,N/A,N/A,N/A,27th May 14,15th Mar 18,Action-Adventure
2615,Dark Souls II,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,07th Apr 15,23rd Apr 18,Role-Playing
2616,Pirates of the Caribbean: The Curse of the Black Pearl,GBA,TDK Mediactive,N/A,N/A,N/A,N/A,01st Jul 03,N/A,Platform
2617,WWE 2K16,PS4,Take-Two Interactive,N/A,N/A,N/A,N/A,27th Oct 15,11th Apr 18,Sports
2618,Transformers,PS2,Atari,N/A,7.8,N/A,N/A,11th May 04,N/A,Shooter
2619,BioShock,PC,2K Games,N/A,9.6,N/A,1.29m,21st Aug 07,20th Jul 18,Shooter
2620,EA Playground,Wii,Electronic Arts,N/A,N/A,N/A,N/A,22nd Oct 07,N/A,Sports
2621,LEGO Battles,DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,10th Jun 09,N/A,Strategy
2622,Gold's Gym: Cardio Workout,Wii,Ubisoft,N/A,N/A,N/A,N/A,25th Mar 09,N/A,Sports
2623,Midnight Club 3: DUB Edition (America weekly sales),PS2,Rockstar Games,N/A,N/A,N/A,N/A,11th Apr 05,N/A,Racing
2624,Borderlands: The Handsome Collection,PS4,2K Games,N/A,N/A,N/A,N/A,24th Mar 15,N/A,Shooter
2625,Champions of Norrath,PS2,Sony Online Entertainment,N/A,8.5,N/A,N/A,10th Feb 04,N/A,Role-Playing
2626,Project CARS    Read the review,PS4,Bandai Namco Games,N/A,N/A,N/A,N/A,12th May 15,05th Jan 18,Racing
2627,Yakuman,GB,Nintendo,N/A,N/A,N/A,1.28m,21st Apr 89,N/A,Misc
2628,Imagine: Wedding Designer,DS,Ubisoft,N/A,N/A,N/A,N/A,04th Nov 08,17th Sep 18,Simulation
2629,Need for Speed Carbon,Wii,Electronic Arts,N/A,6.4,N/A,N/A,19th Nov 06,N/A,Racing
2630,Army Men 3D,PS,3DO,N/A,N/A,N/A,N/A,28th Feb 99,N/A,Action
2631,Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,16th Apr 13,22nd Apr 18,Fighting
2632,Twisted Metal 4,PS,989 Studios,N/A,6.7,N/A,N/A,31st Oct 99,N/A,Racing
2633,Manhunt,PS2,Rockstar Games,N/A,8.0,N/A,N/A,18th Nov 03,N/A,Action
2634,Fez,PC,Trapdoor,N/A,N/A,N/A,1.28m,01st May 13,N/A,Platform
2635,Pillars of Eternity,PC,Paradox Interactive,N/A,N/A,N/A,1.28m,26th Mar 15,06th Feb 18,Role-Playing
2636,Guitar Hero: Aerosmith,Wii,Activision,N/A,N/A,N/A,N/A,29th Jun 08,N/A,Misc
2637,The Sims 2: Nightlife,PC,Electronic Arts,N/A,7.5,N/A,N/A,13th Sep 05,N/A,Simulation
2638,Castlevania: Symphony of the Night,PS,Konami,N/A,9.3,9.0,N/A,02nd Oct 97,N/A,Platform
2639,LEGO Batman: The Videogame    Read the review,PS2,Warner Bros. Interactive,7.5,7.6,N/A,N/A,23rd Sep 08,N/A,Adventure
2640,Road Rash,PS,Electronic Arts,N/A,N/A,N/A,N/A,29th Dec 95,N/A,Racing
2641,Atlantis,2600,Imagic,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
2642,Tales of Eternia,All,Namco,N/A,N/A,N/A,1.27m,10th Sep 01,11th Nov 20,Role-Playing
2643,NBA 2K9,X360,2K Sports,N/A,8.3,N/A,N/A,07th Oct 08,N/A,Sports
2644,WWE '12,X360,THQ,N/A,7.5,N/A,N/A,22nd Nov 11,29th Jan 19,Fighting
2645,Tony Hawk's Underground,XB,Activision,N/A,N/A,N/A,N/A,28th Oct 03,N/A,Sports
2646,Mario Golf: Toadstool Tour,GC,Nintendo,N/A,8.1,N/A,1.27m,29th Jul 03,N/A,Sports
2647,Hogan's Alley,NES,Nintendo,N/A,N/A,N/A,1.27m,18th Oct 85,N/A,Shooter
2648,Pikmin 3,WiiU,Nintendo,N/A,8.7,N/A,1.27m,04th Aug 13,05th Aug 20,Strategy
2649,Mario Kart Live: Home Circuit,NS,Nintendo,N/A,N/A,N/A,1.27m,16th Oct 20,03rd Sep 20,Racing
2650,WWE '13,X360,THQ,N/A,N/A,N/A,N/A,30th Oct 12,N/A,Misc
2651,Jillian Michaels' Fitness Ultimatum 2009,Wii,Majesco,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Sports
2652,Destiny: The Taken King,XOne,Activision,N/A,N/A,N/A,N/A,15th Sep 15,20th Apr 18,Shooter
2653,.hack//Infection Part 1,PS2,Bandai,N/A,7.7,N/A,N/A,11th Feb 03,N/A,Role-Playing
2654,EA Sports Active 2,Wii,Electronic Arts,N/A,8.0,N/A,N/A,16th Nov 10,N/A,Sports
2655,Need for Speed Rivals,PS3,Electronic Arts,N/A,N/A,N/A,N/A,19th Nov 13,16th Jan 18,Racing
2656,Dark Souls II,PC,Namco Bandai Games,N/A,N/A,N/A,1.27m,24th Apr 14,23rd Apr 18,Role-Playing
2657,Jet Li: Rise to Honor,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,17th Feb 04,N/A,Action
2658,Battle Arena Toshinden,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,09th Sep 95,N/A,Fighting
2659,Rockstar Games presents Table Tennis,Wii,Rockstar Games,N/A,6.8,N/A,N/A,15th Oct 07,N/A,Sports
2660,Devil Dice,PS,THQ,N/A,N/A,N/A,N/A,30th Jun 98,N/A,Puzzle
2661,LEGO Harry Potter: Years 5-7,Wii,Warner Bros. Interactive,N/A,N/A,N/A,N/A,11th Nov 11,N/A,Action
2662,Brian Lara Cricket,PS,Codemasters,N/A,N/A,N/A,N/A,01st Dec 98,N/A,Sports
2663,Dark Souls,X360,Namco Bandai,N/A,9.1,N/A,1.26m,04th Oct 11,N/A,Role-Playing
2664,Pokémon Mystery Dungeon: Rescue Team DX,NS,Nintendo,N/A,N/A,N/A,1.26m,06th Mar 20,05th Aug 20,Role-Playing
2665,Tomb Raider: Underworld,PS3,Eidos Interactive,N/A,7.8,N/A,N/A,18th Nov 08,N/A,Adventure
2666,Wheel of Fortune,PS,Hasbro Interactive,N/A,N/A,N/A,N/A,15th Dec 98,N/A,Misc
2667,Football Manager 2011,PC,Sega,N/A,8.9,N/A,N/A,09th Nov 10,N/A,Sports
2668,SOCOM: U.S. Navy SEALs Confrontation,PS3,Sony Computer Entertainment,N/A,6.3,N/A,N/A,14th Oct 08,N/A,Shooter
2669,Far Cry 4,PS3,Ubisoft,N/A,N/A,N/A,N/A,18th Nov 14,23rd Jan 18,Shooter
2670,Kung Fu Panda,DS,Activision,N/A,N/A,N/A,N/A,03rd Jun 08,N/A,Platform
2671,Assassin's Creed: Bloodlines    Read the review,PSP,Ubisoft,5.4,6.3,N/A,N/A,17th Nov 09,N/A,Action
2672,NBA Live 2001,PS,EA Sports,N/A,N/A,N/A,N/A,16th Oct 00,N/A,Sports
2673,Star Wars: The Force Unleashed,PS2,LucasArts,N/A,N/A,N/A,N/A,16th Sep 08,N/A,Action
2674,Combat,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 77,N/A,Action
2675,Dead or Alive 4,X360,Tecmo,N/A,8.6,N/A,1.25m,29th Dec 05,N/A,Fighting
2676,Resident Evil Zero,GC,Capcom,N/A,8.2,N/A,1.25m,12th Nov 02,N/A,Action
2677,Dragon Ball: Daimaou Fukkatsu,NES,Bandai,N/A,N/A,N/A,N/A,12th Aug 88,N/A,Role-Playing
2678,Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Bandai,N/A,N/A,N/A,N/A,22nd Dec 87,N/A,Role-Playing
2679,PokéPark Wii: Pikachu's Adventure,Wii,Nintendo,N/A,N/A,N/A,1.25m,02nd Nov 10,N/A,Adventure
2680,Reel Fishing,PS,Natsume,N/A,N/A,N/A,N/A,31st Mar 98,N/A,Sports
2681,Need for Speed: Most Wanted,X360,Electronic Arts,N/A,8.4,N/A,N/A,16th Nov 05,N/A,Racing
2682,Tom Clancy's Rainbow Six: Vegas,PS3,Ubisoft,N/A,N/A,N/A,N/A,26th Jun 07,N/A,Shooter
2683,Black,PS2,Electronic Arts,N/A,7.7,N/A,N/A,28th Feb 06,N/A,Shooter
2684,RollerCoaster Tycoon 2,PC,Atari,N/A,7.3,N/A,N/A,15th Oct 02,N/A,Strategy
2685,FIFA Street (2012),PS3,EA Sports,N/A,N/A,N/A,N/A,13th Mar 12,31st Jan 18,Sports
2686,Ratatouille,DS,THQ,N/A,7.0,N/A,N/A,26th Jun 07,N/A,Platform
2687,Winter Sports: The Ultimate Challenge,Wii,Conspiracy Entertainment,N/A,N/A,N/A,N/A,11th Dec 07,N/A,Sports
2688,Lara Croft Tomb Raider: The Angel of Darkness,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,20th Jun 03,N/A,Action
2689,Cars 2,DS,Disney Interactive Studios,N/A,6.5,N/A,N/A,21st Jun 11,N/A,Racing
2690,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,Ubisoft,N/A,N/A,N/A,N/A,16th Jun 04,N/A,Action
2691,Road Rash 3D,PS,Electronic Arts,N/A,N/A,N/A,N/A,31st May 98,N/A,Racing
2692,Baldur's Gate: Dark Alliance,PS2,VU Games,N/A,N/A,N/A,N/A,02nd Dec 01,N/A,Role-Playing
2693,Oddworld: Abe's Oddysee,PS,GT Interactive,N/A,8.3,N/A,N/A,31st Aug 97,N/A,Platform
2694,LEGO The Lord of the Rings,X360,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,13th Nov 12,N/A,Misc
2695,Ridge Racer V,PS2,Namco,N/A,N/A,N/A,N/A,25th Oct 00,N/A,Racing
2696,Battlefield: Hardline,XOne,Electronic Arts,N/A,N/A,N/A,N/A,17th Mar 15,11th Apr 18,Shooter
2697,WWE SmackDown vs. Raw 2009,PS2,THQ,N/A,N/A,N/A,N/A,09th Nov 08,N/A,Sports
2698,Tetris 2,GB,Nintendo,N/A,N/A,N/A,1.24m,01st Jan 93,08th Jan 19,Puzzle
2699,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,Namco Bandai Games,N/A,N/A,N/A,1.24m,05th Mar 13,01st Aug 18,Fighting
2700,Dark Souls III,XOne,Namco Bandai Games,N/A,N/A,N/A,1.24m,12th Apr 16,11th Nov 18,Role-Playing
2701,[Prototype],PS3,Activision,N/A,8.1,N/A,N/A,09th Jun 09,N/A,Action
2702,Star Wars Episode III: Revenge of the Sith,XB,LucasArts,N/A,N/A,N/A,N/A,04th May 05,N/A,Action
2703,Transformers: Autobots / Decepticons,DS,Activision,N/A,N/A,N/A,N/A,19th Jun 07,N/A,Action
2704,Need for Speed Carbon,PS3,Electronic Arts,N/A,7.8,N/A,N/A,17th Nov 06,N/A,Racing
2705,LEGO Batman 2: DC Super Heroes,PS3,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,26th Jun 12,15th Mar 18,Action-Adventure
2706,Frogger: The Great Quest,PS2,Konami,N/A,3.0,N/A,N/A,18th Nov 01,N/A,Platform
2707,Crash Bandicoot: The Wrath of Cortex,XB,Universal Interactive,N/A,N/A,N/A,N/A,15th Apr 02,N/A,Platform
2708,Driv3r,PS2,Atari,N/A,N/A,N/A,N/A,21st Jun 04,N/A,Racing
2709,Guitar Hero: Aerosmith,X360,Activision,N/A,N/A,N/A,N/A,29th Jun 08,N/A,Misc
2710,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,15th Apr 03,N/A,Misc
2711,2010 FIFA World Cup South Africa,PS3,EA Sports,N/A,8.2,N/A,N/A,27th Apr 10,N/A,Sports
