Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
8806,Power Pro Kun Pocket 2,GB,Konami,N/A,N/A,N/A,N/A,30th Mar 00,N/A,Sports
8807,Blood Bowl: Chaos Edition,PC,Focus Home Interactive,N/A,N/A,N/A,0.25m,11th Oct 12,16th Feb 19,Strategy
8808,Happy Feet,GC,Midway Games,N/A,N/A,N/A,N/A,14th Nov 06,N/A,Adventure
8809,Grand Pigeon's Duty,PC,WolfgangIs,N/A,N/A,N/A,0.25m,05th Aug 16,16th Feb 19,Action
8810,Project Runway,Wii,Atari,N/A,N/A,N/A,N/A,25th Feb 10,N/A,Simulation
8811,Ratchet & Clank: Full Frontal Assault,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,27th Nov 12,06th Jan 18,Action
8812,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,Ubisoft,N/A,N/A,N/A,N/A,04th Feb 03,N/A,Misc
8813,Triple Play 2002,XB,EA Sports,N/A,N/A,N/A,N/A,18th Mar 02,N/A,Sports
8814,Minute to Win It,Wii,Zoo Games,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Misc
8815,Sonic Boom: Fire & Ice,3DS,Sega,N/A,6.9,N/A,N/A,27th Sep 16,07th Aug 20,Platform
8816,Evil Zone,PS,Titus,N/A,N/A,N/A,N/A,01st Jun 99,N/A,Fighting
8817,Spy Kids Challenger,GBA,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Aug 02,N/A,Platform
8818,Juiced 2: Hot Import Nights,PS3,THQ,N/A,N/A,N/A,N/A,22nd Oct 07,N/A,Racing
8819,LEGO The Hobbit,3DS,Warner Bros. Interactive Entertainment,N/A,7.0,N/A,N/A,08th Apr 14,15th Mar 18,Action-Adventure
8820,Eye of the Beholder,Series,Strategic Simulations,N/A,N/A,N/A,0.25m,01st Jan 91,24th Mar 21,Role-Playing
8821,A.C.E.: Another Century's Episode 3: The Final,PS2,Banpresto,N/A,N/A,N/A,0.25m,06th Sep 07,N/A,Simulation
8822,Gundam Battle Universe,PSP,Namco Bandai,N/A,N/A,N/A,0.25m,17th Jul 08,N/A,Fighting
8823,The Legend of Heroes: Trails of Cold Steel,PSV,Xseed Games,N/A,N/A,N/A,N/A,22nd Dec 15,02nd Jun 18,Role-Playing
8824,A. IV Evolution: A Ressha de Ikou 4,PS,ArtDink,N/A,N/A,N/A,N/A,03rd Dec 94,N/A,Strategy
8825,Exhibition,XB,Microsoft,N/A,N/A,N/A,N/A,01st Jan 02,25th Sep 18,Misc
8826,Scrabble,PS,Hasbro Interactive,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Misc
8827,Amped 2,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,28th Oct 03,N/A,Sports
8828,Michael Jackson: The Experience,DS,Ubisoft,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Misc
8829,Mega Man Legacy Collection 1+2,NS,Capcom,N/A,8.5,N/A,N/A,22nd May 18,04th Jul 18,Platform
8830,Ace Combat: Assault Horizon Legacy,3DS,Namco Bandai,N/A,7.0,N/A,N/A,15th Nov 11,N/A,Simulation
8831,Blaster Master: Blasting Again,PS,Crave Entertainment,N/A,7.7,N/A,N/A,06th May 01,N/A,Shooter
8832,College Hoops 2K6,PS2,2K Sports,N/A,8.3,N/A,N/A,30th Nov 05,N/A,Sports
8833,Pro Evolution Soccer 2014,X360,Konami Digital Entertainment,N/A,7.9,N/A,N/A,24th Sep 13,02nd Mar 18,Sports
8834,Prison Break: The Conspiracy,PS3,Deep Silver,N/A,3.3,N/A,N/A,30th Mar 10,N/A,Adventure
8835,Deadfall Adventures,PC,THQ Nordic,N/A,N/A,N/A,0.25m,15th Nov 13,29th Apr 19,Shooter
8836,Cartoon Network Collection: Game Boy Advance Video Volume 1,GBA,Majesco,N/A,N/A,N/A,N/A,24th Jun 04,N/A,Misc
8837,"Barbie: Jet, Set & Style!",Wii,THQ,N/A,N/A,N/A,N/A,20th Sep 11,N/A,Misc
8838,Up,PS3,THQ,N/A,N/A,N/A,N/A,26th May 09,N/A,Adventure
8839,Sid Meier's Civilization VI,NS,2K Games,N/A,9.4,N/A,N/A,16th Nov 18,19th Dec 18,Strategy
8840,WipEout XL,PS,Sony Computer Entertainment,N/A,8.8,N/A,N/A,30th Sep 96,N/A,Racing
8841,Owlboy,PC,D-Pad Studio,N/A,N/A,N/A,0.25m,01st Nov 16,16th Feb 19,Platform
8842,The Powerpuff Girls: Chemical X-Traction,PS,BAM! Entertainment,N/A,N/A,N/A,N/A,08th Nov 01,N/A,Action
8843,Dynasty Warriors 6 (JP sales),PS2,KOEI,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Action
8844,Dead or Alive Xtreme 2,X360,Tecmo,N/A,5.3,N/A,N/A,13th Nov 06,N/A,Sports
8845,Men of Valor,XB,VU Games,N/A,N/A,N/A,N/A,19th Oct 04,22nd Mar 18,Shooter
8846,Scrabble,DS,Electronic Arts,N/A,N/A,N/A,N/A,17th Mar 09,N/A,Puzzle
8847,Spirit Camera: The Cursed Memoir,3DS,Nintendo,N/A,5.7,N/A,N/A,13th Apr 12,30th Aug 18,Action-Adventure
8848,Bomberman Tournament,GBA,Activision,N/A,8.8,N/A,N/A,26th Jun 01,N/A,Puzzle
8849,Beyblade: Metal Fusion,DS,Hudson Soft,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Role-Playing
8850,Medal of Honor European Assault,GC,Electronic Arts,N/A,7.9,N/A,N/A,07th Jun 05,N/A,Shooter
8851,Zoo Tycoon 2: Ultimate Collection,PC,Microsoft Game Studios,N/A,N/A,N/A,N/A,05th Dec 08,N/A,Strategy
8852,Billy Hatcher and the Giant Egg,GC,Sega,N/A,7.3,N/A,N/A,23rd Sep 03,N/A,Platform
8853,NHL 08,X360,Electronic Arts,N/A,N/A,N/A,N/A,12th Sep 07,N/A,Action
8854,Midway's Greatest Arcade Hits,GBA,Midway Games,N/A,N/A,N/A,N/A,22nd Nov 01,N/A,Misc
8855,Imagine: Ballet Star,DS,Ubisoft,N/A,N/A,N/A,N/A,18th Nov 08,26th Feb 21,Simulation
8856,WipEout Fusion,PS2,BAM! Entertainment,N/A,N/A,N/A,N/A,17th Jun 02,16th Sep 18,Racing
8857,Final Fantasy II,WS,Square,N/A,N/A,N/A,N/A,02nd May 01,N/A,Role-Playing
8858,Marie no Atelier: Salburg no Renkinjutsushi,PS,Gust,N/A,N/A,N/A,N/A,23rd May 97,N/A,Role-Playing
8859,NHL 06,XB,EA Sports,N/A,N/A,N/A,N/A,06th Sep 05,N/A,Sports
8860,Golden Nugget Casino,GBA,Majesco,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Misc
8861,Animal Paradise,DS,Empire Interactive,N/A,N/A,N/A,N/A,23rd Sep 08,N/A,Simulation
8862,Atari Anthology,XB,Atari,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Misc
8863,Crash Tag Team Racing,PSP,VU Games,N/A,6.3,N/A,N/A,10th Nov 05,N/A,Racing
8864,Ultimate Fighting Championship,PS,Crave Entertainment,N/A,N/A,N/A,N/A,13th Nov 00,N/A,Fighting
8865,XIII,XB,Ubisoft,N/A,N/A,N/A,N/A,24th Nov 03,N/A,Shooter
8866,Star Trek: The Game,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,23rd Apr 13,29th Oct 18,Action-Adventure
8867,Pixel Puzzles: Japan,PC,DL Softworks,N/A,N/A,N/A,0.25m,17th Apr 14,16th Feb 19,Puzzle
8868,MotoGP '07,X360,THQ,N/A,7.7,8.0,N/A,27th Aug 07,N/A,Racing
8869,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,Mentor Interactive,N/A,N/A,N/A,N/A,11th Sep 09,N/A,Misc
8870,Silent Hunter 5: Battle of the Atlantic,PC,Ubisoft,N/A,N/A,N/A,N/A,02nd Mar 10,N/A,Simulation
8871,Spider-Man: Web of Shadows,Wii,Activision,N/A,6.0,N/A,N/A,21st Oct 08,N/A,Action
8872,Samurai Shodown II,NG,SNK,N/A,N/A,N/A,N/A,02nd Dec 94,N/A,Fighting
8873,SpongeBob's Truth or Square (US sales),X360,THQ,N/A,N/A,N/A,N/A,26th Oct 09,N/A,Action
8874,Madagascar: Escape 2 Africa,X360,Activision,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Action
8875,Trials Fusion,XOne,Ubisoft,N/A,N/A,N/A,N/A,01st Jan 15,25th May 18,Racing
8876,Kung Fu Panda 2,X360,THQ,N/A,N/A,N/A,N/A,24th May 11,N/A,Action
8877,Marvel: Ultimate Alliance 2,PSP,Activision,N/A,N/A,N/A,N/A,15th Sep 09,N/A,Role-Playing
8878,UEFA Euro 2008 Austria-Switzerland,PSP,Electronic Arts,N/A,6.9,N/A,N/A,19th May 08,N/A,Sports
8879,Jonah Lomu Rugby Challenge,PS3,Home Entertainment Suppliers,N/A,N/A,N/A,N/A,N/A,N/A,Sports
8880,Disgaea 2: Dark Hero Days    Read the review,PSP,NIS America,8.8,8.1,N/A,N/A,08th Sep 09,N/A,Role-Playing
8881,F1 Pole Position 64,N64,Ubisoft,N/A,N/A,N/A,N/A,30th Sep 97,N/A,Racing
8882,Final Fantasy Origins,PS,Square Enix,N/A,8.3,N/A,0.25m,08th Apr 03,N/A,Role-Playing
8883,Fox Sports College Hoops '99,N64,Fox Interactive,N/A,N/A,N/A,N/A,23rd Nov 98,N/A,Sports
8884,Gex 64: Enter the Gecko,N64,Midway Games,N/A,N/A,N/A,N/A,31st Aug 98,N/A,Action
8885,Hybrid Heaven,N64,Konami,N/A,7.0,N/A,N/A,01st Sep 99,N/A,Role-Playing
8886,MRC: Multi-Racing Championship,N64,Ocean,N/A,N/A,N/A,N/A,31st Aug 97,N/A,Racing
8887,NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,N/A,N/A,N/A,N/A,08th Nov 99,N/A,Sports
8888,Wayne Gretzky's 3D Hockey '98,N64,Midway Games,N/A,N/A,N/A,N/A,03rd Dec 97,N/A,Sports
8889,Grandia III,PS2,Square Enix,N/A,7.5,N/A,0.25m,14th Feb 06,N/A,Role-Playing
8890,NBA Showtime: NBA on NBC,N64,Midway Games,N/A,N/A,N/A,N/A,17th Nov 99,N/A,Sports
8891,Wheel of Fortune,N64,Take-Two Interactive,N/A,N/A,N/A,N/A,02nd Dec 97,N/A,Misc
8892,Tony Hawk's Proving Ground,Wii,Activision,N/A,N/A,N/A,N/A,15th Oct 07,N/A,Sports
8893,Nemesis of the Roman Empire,PC,Enlight,N/A,N/A,N/A,0.25m,25th Mar 04,10th Jan 18,Strategy
8894,Black Panther: Yakuza New Chapter,PSP,Sega,N/A,N/A,N/A,0.25m,22nd Sep 10,26th Aug 18,Action-Adventure
8895,Persona Q: Shadow of the Labyrinth,3DS,Atlus,N/A,8.3,N/A,0.25m,25th Nov 14,07th Jan 18,Role-Playing
8896,Azure Striker Gunvolt,3DS,Inti Creates,N/A,8.0,N/A,0.25m,29th Aug 14,25th Nov 18,Action
8897,Danganronpa V3: Killing Harmony,PS4,NIS America,N/A,N/A,N/A,N/A,26th Sep 17,22nd Jan 18,Adventure
8898,Kamiko,NS,Flyhigh Works,N/A,N/A,N/A,0.25m,27th Apr 17,16th Jan 18,Action-Adventure
8899,Hollow Knight,NS,Team Cherry,N/A,N/A,10.0,0.25m,12th Jun 18,01st Dec 18,Action-Adventure
8900,World War Z,PC,Focus Home Interactive,N/A,N/A,N/A,0.25m,16th Apr 19,20th Mar 19,Shooter
8901,Guitar Hero: Van Halen,All,Activision,N/A,N/A,N/A,0.25m,22nd Dec 09,01st Nov 20,Music
8902,Clash of the Titans,All,Namco Bandai Games,N/A,N/A,N/A,0.25m,27th Jul 10,18th Nov 20,Action-Adventure
8903,Toukiden 2,All,Koei Tecmo,N/A,N/A,N/A,0.25m,21st Mar 17,07th Feb 21,Role-Playing
8904,Antichamber,PC,Unknown,N/A,N/A,N/A,0.25m,N/A,17th Feb 21,Puzzle
8905,Riddle of the Sphinx: An Egyptian Adventure,All,DreamCatcher Interactive,N/A,N/A,N/A,0.25m,05th Dec 00,11th Mar 21,Adventure
8906,Law & Order: Dead on the Money,PC,Unknown,N/A,N/A,N/A,0.25m,N/A,11th Mar 21,Adventure
8907,Crusader: No Remorse,All,Electronic Arts,N/A,N/A,N/A,0.25m,31st Aug 95,16th Mar 21,Action
8908,Panzer General,All,Strategic Simulations,N/A,N/A,N/A,0.25m,01st Jan 94,17th Mar 21,Strategy
8909,Dune II,All,Virgin Games,N/A,N/A,N/A,0.25m,01st Dec 92,21st Mar 21,Strategy
8910,Fables & Fiends,Series,Virgin Games,N/A,N/A,N/A,0.25m,01st Aug 92,01st Apr 21,Adventure
8911,A-10 Tank Killer,Series,Dynamix,N/A,N/A,N/A,0.25m,01st Dec 89,05th Apr 21,Simulation
8912,3-D Ultra Pinball,All,Sierra Online,N/A,N/A,N/A,0.25m,01st Jan 95,05th Apr 21,Misc
8913,Starsiege,PC,Unknown,N/A,N/A,N/A,0.25m,N/A,10th Apr 21,Simulation
8914,Touhou Luna Nights,All,Playism,N/A,N/A,N/A,0.25m,20th Aug 18,12th Apr 21,Platform
8915,Shin Megami Tensei III: Nocturne HD Remaster,All,Sega,N/A,N/A,N/A,0.25m,21st May 21,28th Apr 21,Role-Playing
8916,Cars,X360,THQ,N/A,7.0,N/A,N/A,23rd Oct 06,N/A,Racing
8917,Streamline,PC,Proletariat Inc.,N/A,N/A,N/A,0.25m,30th Sep 16,16th Feb 19,Sports
8918,Karaoke Joysound Wii,WW,Hudson Soft,N/A,N/A,N/A,N/A,29th Jul 09,N/A,Misc
8919,Big Beach Sports 2,Wii,THQ,N/A,N/A,N/A,N/A,06th Jul 10,N/A,Sports
8920,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PSV,Square Enix,N/A,N/A,N/A,N/A,27th May 16,N/A,Action
8921,The Elder Scrolls IV: Oblivion,PC,Take-Two Interactive,N/A,9.2,N/A,N/A,07th Jul 09,N/A,Role-Playing
8922,The Mummy: Tomb of the Dragon Emperor,PS2,Sierra Entertainment,N/A,N/A,N/A,N/A,22nd Jul 08,N/A,Adventure
8923,Def Jam Vendetta,GC,EA Sports BIG,N/A,8.8,N/A,N/A,31st Mar 03,N/A,Fighting
8924,Chaos on Deponia,PC,Daedalic Entertainment,N/A,N/A,N/A,0.25m,06th Nov 12,21st Sep 18,Adventure
8925,Scooby-Doo! Unmasked,PS2,THQ,N/A,N/A,N/A,N/A,12th Sep 05,N/A,Platform
8926,Penny Racers,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Oct 96,N/A,Racing
8927,Spider-Man: Edge of Time,X360,Activision,N/A,5.8,N/A,N/A,04th Oct 11,N/A,Action
8928,The Sims 2,XB,Electronic Arts,N/A,N/A,N/A,N/A,24th Oct 05,N/A,Simulation
8929,Jikkyou Powerful Pro Baseball 2016,PSV,Konami Digital Entertainment,N/A,N/A,N/A,N/A,28th Apr 16,N/A,Sports
8930,Caesars Palace II,PS,Interplay,N/A,N/A,N/A,N/A,01st Oct 98,N/A,Misc
8931,Samurai Warriors 4,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,21st Oct 14,29th Oct 18,Fighting
8932,World Series Baseball 2K3,PS2,Sega,N/A,N/A,N/A,N/A,17th Mar 03,N/A,Sports
8933,The Backyardigans,DS,Take-Two Interactive,N/A,N/A,N/A,N/A,26th Oct 09,N/A,Adventure
8934,Madden NFL 17,PS3,EA Sports,N/A,N/A,N/A,N/A,23rd Aug 16,01st Apr 18,Sports
8935,Pro Yakyuu Team o Tsukurou!,SAT,Sega,N/A,N/A,N/A,N/A,19th Feb 98,N/A,Sports
8936,The Outfit,X360,THQ,N/A,7.0,N/A,N/A,13th Mar 06,N/A,Action
8937,Spikit,PC,Back To Basics Gaming,N/A,N/A,N/A,0.25m,09th Aug 16,16th Feb 19,Action
8938,Avatar: The Last Airbender - The Burning Earth,Wii,THQ,N/A,N/A,N/A,N/A,16th Oct 07,N/A,Action
8939,Family Guy: Back to the Multiverse,X360,Activision,N/A,N/A,N/A,N/A,20th Nov 12,19th Oct 18,Action-Adventure
8940,Don King Presents: Prizefighter,X360,2K Games,N/A,4.0,N/A,N/A,10th Jun 08,N/A,Sports
8941,Sentimental Graffiti,SAT,NEC Interchannel,N/A,N/A,N/A,N/A,22nd Jan 98,N/A,Adventure
8942,Daisy Fuentes Pilates,Wii,Sega,N/A,N/A,N/A,N/A,04th Aug 09,N/A,Sports
8943,SBK Superbike World Championship,PS3,Conspiracy Entertainment,N/A,N/A,N/A,N/A,10th Mar 09,N/A,Racing
8944,Devil Kings,PS2,Capcom,N/A,N/A,N/A,N/A,12th Oct 05,N/A,Action
8945,Darksiders III    Read the review,PS4,THQ Nordic,6.0,N/A,N/A,N/A,27th Nov 18,19th Dec 18,Action
8946,NBA JAM Tournament Edition,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,04th Sep 95,N/A,Sports
8947,NBA Live 15,PS4,Electronic Arts,N/A,N/A,N/A,N/A,28th Oct 14,30th May 18,Sports
8948,Medabots AX: Metabee / Rokusho Ver.,GBA,Natsume,N/A,N/A,N/A,N/A,25th Jun 02,N/A,Role-Playing
8949,Freshly-Picked: Tingle's Rosy Rupeeland    Read the review,DS,Nintendo,7.7,N/A,N/A,N/A,14th Sep 07,N/A,Role-Playing
8950,Stronghold Legends,PC,2K Games,N/A,N/A,N/A,0.25m,23rd Oct 06,N/A,Strategy
8951,Tennis no Oji-Sama: Genius Boys Academy,GBA,Konami,N/A,N/A,N/A,N/A,25th Apr 02,N/A,Sports
8952,Bolt,X360,Disney Interactive Studios,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Adventure
8953,Monster Jam: Path of Destruction,PS3,Activision,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Racing
8954,Shadow Man,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,30th Sep 99,08th Oct 18,Action
8955,Ninja Gaiden 3,X360,Tecmo Koei,N/A,N/A,N/A,N/A,20th Mar 12,24th Apr 18,Action
8956,RUSH,PC,Two Tribes,N/A,N/A,N/A,0.25m,03rd Dec 10,11th Feb 19,Puzzle
8957,Karaoke Joysound Wii,Wii,Hudson Soft,N/A,N/A,N/A,N/A,18th Dec 08,N/A,Misc
8958,Stacking,PC,Double Fine Productions,N/A,N/A,N/A,0.25m,06th Mar 12,11th Feb 19,Puzzle
8959,Netsu Chu! Pro Yakyuu 2002,PS2,Namco,N/A,N/A,N/A,N/A,18th Apr 02,N/A,Sports
8960,LEGO Star Wars III: The Clone Wars,PC,LucasArts,N/A,7.6,N/A,N/A,22nd Mar 11,N/A,Action
8961,Dynasty Warriors 6,PS2,KOEI,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Action
8962,Porky's,2600,20th Century Fox Video Games,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Action
8963,America's Army: Rise of a Soldier,XB,Ubisoft,N/A,N/A,N/A,N/A,17th Nov 05,N/A,Shooter
8964,U-Sing: Girls Night,Wii,Mindscape,N/A,N/A,N/A,N/A,18th Jun 10,N/A,Misc
8965,Grandia,PS,Sony Computer Entertainment,N/A,8.4,9.0,N/A,30th Sep 99,N/A,Role-Playing
8966,Indiana Jones and the Staff of Kings,DS,LucasArts,N/A,N/A,N/A,N/A,09th Jun 09,N/A,Action
8967,Bridge Constructor,PC,Headup Games,N/A,N/A,N/A,0.25m,16th Oct 13,11th Feb 19,Simulation
8968,Dreamworks Madagascar Kartz,X360,Activision,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Racing
8969,F1 2000,PS,EA Sports,N/A,N/A,N/A,N/A,29th Feb 00,N/A,Racing
8970,Ys: Memories of Celceta,PSV,Xseed Games,N/A,N/A,N/A,N/A,26th Nov 13,29th Oct 18,Role-Playing
8971,Littlest Pet Shop: Country Friends,DS,Electronic Arts,N/A,N/A,N/A,N/A,20th Oct 09,N/A,Simulation
8972,We Sing Pop!,Wii,Nordic Games,N/A,N/A,N/A,N/A,14th Dec 12,29th Oct 18,Music
8973,Armored Core 4,X360,Sega,N/A,6.5,N/A,N/A,20th Mar 07,N/A,Simulation
8974,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,Bethesda Softworks,N/A,N/A,N/A,N/A,28th Jun 06,N/A,Adventure
8975,X-Men Origins: Wolverine,Wii,Activision,N/A,N/A,N/A,N/A,01st May 09,N/A,Action
8976,Dood's Big Adventure,Wii,THQ,N/A,N/A,N/A,N/A,14th Nov 10,N/A,Platform
8977,WRC: World Rally Championship,PS2,BAM! Entertainment,N/A,N/A,N/A,N/A,21st Mar 02,N/A,Racing
8978,"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,N/A,4.6,N/A,N/A,03rd Nov 05,N/A,Platform
8979,Cars: Mater-National Championship,PS2,THQ,N/A,N/A,N/A,N/A,29th Oct 07,N/A,Racing
8980,The Chronicles of Riddick: Assault on Dark Athena,PS3,Atari,N/A,8.0,N/A,N/A,07th Apr 09,N/A,Shooter
8981,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,Activision,N/A,N/A,N/A,N/A,28th Oct 14,14th Apr 18,Platform
8982,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,D3 Publisher,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Platform
8983,Dune 2000,PS,Electronic Arts,N/A,N/A,N/A,N/A,11th Feb 00,N/A,Strategy
8984,Momodora: Reverie Under the Moonlight,PC,AGM Playism,N/A,N/A,N/A,0.25m,04th Mar 16,05th Jan 18,Platform
8985,Monster Hunter G,Wii,Capcom,N/A,N/A,N/A,N/A,23rd Apr 09,N/A,Role-Playing
8986,The Basement Collection,PC,Edmund McMillen,N/A,N/A,N/A,0.25m,31st Aug 12,11th Feb 19,Adventure
8987,Major League Baseball 2K7,PS3,2K Sports,N/A,N/A,N/A,N/A,26th Feb 07,N/A,Sports
8988,Project Overkill,PS,Konami,N/A,N/A,N/A,N/A,31st Aug 96,N/A,Shooter
8989,Project Highrise: Architect's Edition,PC,Kasedo Games,N/A,N/A,N/A,0.25m,08th Sep 16,22nd Mar 19,Simulation
8990,Jumping Flash! 2,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Aug 96,N/A,Platform
8991,Nickelodeon Party Blast,GC,Atari,N/A,N/A,N/A,N/A,06th Dec 02,N/A,Misc
8992,Capsized,PC,Unknown,N/A,7.9,N/A,0.25m,29th Apr 11,N/A,Platform
8993,Final Fantasy XI: Chains of Promathia,PS2,Square Enix,N/A,7.3,N/A,N/A,21st Sep 04,N/A,Role-Playing
8994,Choro Q2,PS,Takara,N/A,N/A,N/A,N/A,21st Feb 97,N/A,Racing
8995,Lego Star Wars: The Force Awakens,PC,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,0.25m,28th Jun 16,31st Mar 18,Action-Adventure
8996,Transformers: War for Cybertron -- Autobots,DS,Activision,N/A,N/A,N/A,N/A,22nd Jun 10,N/A,Action
8997,X-Men Legends II: Rise of Apocalypse,GC,Activision,N/A,8.2,N/A,N/A,20th Sep 05,N/A,Role-Playing
8998,Butt Ugly Martians: B.K.M. Battles,GBA,Knowledge Adventure,N/A,6.0,N/A,N/A,01st Oct 02,N/A,Action
8999,Racquet Sports,Wii,Ubisoft,N/A,N/A,N/A,N/A,09th Mar 10,N/A,Sports
9000,Hasbro Family Game Night 3,PS3,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
9001,Far Cry: Primal,PC,Ubisoft,N/A,8.0,N/A,N/A,01st Mar 16,03rd Apr 18,Action-Adventure
9002,Sorry! / Aggravation / Scrabble Junior,GBA,DSI Games,N/A,N/A,N/A,N/A,21st Aug 05,N/A,Misc
9003,NBA Courtside 2002,GC,Nintendo,N/A,7.6,N/A,N/A,13th Jan 02,N/A,Sports
9004,Valkyria Chronicles 4    Read the review,PS4,Sega,9.0,N/A,N/A,N/A,25th Sep 18,19th Jun 18,Role-Playing
9005,Classic NES Series: Excitebike,GBA,Nintendo,N/A,N/A,N/A,N/A,02nd Jun 04,N/A,Racing
9006,FIFA 14,PSP,EA Sports,N/A,N/A,N/A,N/A,24th Sep 13,15th Sep 18,Sports
9007,Classic NES Series: Xevious,GBA,Nintendo,N/A,N/A,N/A,N/A,02nd Jun 04,N/A,Shooter
9008,Avatar: The Last Airbender - Into the Inferno,PS2,THQ,N/A,N/A,N/A,N/A,13th Oct 08,N/A,Adventure
9009,Battle Stadium D.O.N,All,Namco Bandai Games,N/A,N/A,N/A,0.25m,20th Jul 06,21st Nov 20,Fighting
9010,NBA Live 18,PS4,EA Sports,N/A,N/A,N/A,N/A,15th Sep 17,30th May 18,Sports
9011,Dora the Explorer: Journey to the Purple Planet,PS2,Global Star Software,N/A,N/A,N/A,N/A,09th Feb 06,N/A,Adventure
9012,Tales of Hearts,DS,Namco Bandai,N/A,N/A,N/A,N/A,18th Dec 08,N/A,Role-Playing
9013,Digimon World: Data Squad,PS2,Namco Bandai,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Role-Playing
9014,Cabela's Outdoor Adventures (2009),X360,Activision,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Sports
9015,Atelier Meruru: Alchemist of Arland 3,PS3,NIS America,N/A,N/A,N/A,N/A,22nd May 12,29th Dec 18,Role-Playing
9016,Final Fantasy XIII-2,PC,Square Enix,N/A,N/A,N/A,0.24m,11th Dec 14,N/A,Role-Playing
9017,Detention,PC,Coconut Island Games,N/A,N/A,N/A,0.24m,12th Jan 17,11th Feb 19,Adventure
9018,Catz,GBA,Ubisoft,N/A,N/A,N/A,N/A,22nd Mar 06,N/A,Simulation
9019,That's So Raven: Psychic on the Scene,DS,Buena Vista,N/A,N/A,N/A,N/A,02nd Nov 06,N/A,Adventure
9020,7th Dragon III Code: VFD,3DS,Sega,N/A,7.5,N/A,N/A,12th Jul 16,20th Apr 18,Role-Playing
9021,RADical ROACH Remastered,PC,DL Softworks,N/A,N/A,N/A,0.24m,16th May 14,11th Feb 19,Action
9022,Jikkyou Powerful Pro Yakyuu 2001,PS,Konami,N/A,N/A,N/A,N/A,07th Jun 01,N/A,Sports
9023,The Land of Dasthir,PC,Back To Basics Gaming,N/A,N/A,N/A,0.24m,10th Jan 17,11th Feb 19,Role-Playing
9024,Mega Man X Collection,PS2,Capcom,N/A,7.5,N/A,N/A,10th Jan 06,N/A,Misc
9025,Style Savvy: Fashion Forward,3DS,Nintendo,N/A,N/A,N/A,N/A,19th Aug 16,29th May 18,Simulation
9026,Reset 1-1,PC,New Reality Games,N/A,N/A,N/A,0.24m,30th Aug 16,11th Feb 19,Platform
9027,Tearaway Unfolded,PS4,Sony Computer Entertainment,N/A,N/A,N/A,N/A,08th Sep 15,27th Nov 18,Platform
9028,The Typing of The Dead: Overkill,PC,Unknown,N/A,N/A,N/A,0.24m,N/A,11th Feb 19,Misc
9029,Lumines: Electronic Symphony,PSV,Ubisoft,N/A,N/A,N/A,N/A,14th Feb 12,28th Jul 19,Puzzle
9030,The Testament of Sherlock Holmes,PS3,Focus Home Interactive,N/A,N/A,N/A,N/A,30th Sep 12,N/A,Adventure
9031,Far Cry Instincts Predator,X360,Ubisoft,N/A,8.0,N/A,N/A,28th Mar 06,N/A,Shooter
9032,X-Men: Destiny,PS3,Activision,N/A,5.1,N/A,N/A,27th Sep 11,N/A,Action
9033,Lunar: Silver Star Harmony    Read the review,PSP,Xseed Games,7.6,7.9,N/A,N/A,02nd Mar 10,N/A,Role-Playing
9034,Tongari Boushi to Oshare na Mahou Tsukai,DS,Konami,N/A,N/A,N/A,N/A,10th Dec 11,N/A,Action
